loan_id,month_index,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,loss_severity_band,last_updated_at,source_system,document_status,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,next_state,exception_required,exception_type
LN0001999,4,2022-03,2021-11,4,356,139651,139234.37,4.34,Fair,>90,36-43,CA,Refinance,SecondHome,SingleFamily,ServicerD,Current,0,0,0,0,Low,2022-03-01,PRIMARY,Incomplete,1,1,1,0,Current,0,
LN0003084,7,2023-06,2022-11,7,353,145233,144050.19,5.1,Fair,75-90,36-43,FL,Purchase,SecondHome,SingleFamily,ServicerA,Current,0,0,0,0,Low,2023-06-01,PRIMARY,Waived,1,1,1,0,60DPD,0,
LN0002859,5,2021-04,2020-11,5,355,193953,192984.76,5.29,Fair,75-90,36-43,NV,Refinance,PrimaryResidence,SingleFamily,ServicerA,30DPD,35,0,0,0,Low,2021-04-01,PRIMARY,Complete,1,1,0,0,60DPD,0,
LN0001750,11,2020-10,2019-11,11,349,61314,60332.79,4.13,Good,75-90,36-43,TX,Refinance,PrimaryResidence,MultiUnit,ServicerD,Current,0,0,0,0,Low,2020-10-01,PRIMARY,Complete,0,0,0,0,Current,0,
LN0000517,9,2019-03,2018-06,9,351,311191,307108.35,5.16,Good,<=60,<=28,IL,Refinance,PrimaryResidence,SingleFamily,ServicerD,Current,0,0,0,0,Low,2019-03-01,PRIMARY,Complete,0,0,0,1,Current,0,
LN0002610,15,2020-11,2019-08,15,345,303245,299120.74,4.45,Good,>90,36-43,NY,Purchase,Investment,Condo,ServicerB,60DPD,65,0,0,0,Medium,2020-11-01,PRIMARY,Complete,1,1,0,0,30DPD,0,
LN0004060,11,2022-07,2021-08,11,349,243521,239441.44,5.35,Fair,75-90,<=28,NV,Refinance,Investment,SingleFamily,ServicerA,60DPD,65,0,0,0,Medium,2022-07-01,PRIMARY,Complete,0,1,0,0,Current,0,
LN0000193,21,2023-11,2022-02,21,339,184903,179693.5,4.29,Excellent,<=60,28-36,OH,Purchase,PrimaryResidence,SingleFamily,ServicerA,Current,0,0,0,0,Low,2023-11-01,PRIMARY,Pending,1,1,0,0,Current,0,
LN0001658,1,2018-08,2018-07,1,359,156162,155892.46,5.62,Fair,>90,36-43,GA,Purchase,PrimaryResidence,Townhouse,ServicerA,Current,0,0,0,0,Low,2018-08-01,PRIMARY,Complete,1,1,0,0,Current,0,
LN0004898,12,2023-10,2022-10,12,348,192302,189577.61,3.91,Good,75-90,<=28,NV,Purchase,SecondHome,SingleFamily,ServicerA,60DPD,65,1,0,0,Medium,2023-10-01,PRIMARY,Incomplete,1,1,0,0,60DPD,0,
LN0000028,4,2019-08,2019-04,4,356,83376,0.0,4.24,,,<=28,NY,Purchase,PrimaryResidence,Condo,ServicerA,Prepaid,0,0,1,0,Low,2019-08-01,PRIMARY,Incomplete,0,0,0,0,Prepaid,0,
LN0000020,25,2020-08,2018-07,25,335,68679,66838.14,5.35,Fair,60-75,36-43,TX,Refinance,PrimaryResidence,Condo,ServicerC,60DPD,65,0,0,0,Medium,2020-08-01,PRIMARY,Pending,1,1,0,0,30DPD,0,
LN0004492,12,2020-05,2019-05,12,348,50000,49516.86,5.0,Poor,,36-43,GA,Purchase,PrimaryResidence,SingleFamily,ServicerA,90DPD,95,0,0,0,,2020-05-01,PRIMARY,Complete,0,0,0,0,Closed,0,
LN0004404,16,2020-09,2019-05,16,344,228903,224110.68,5.0,Good,60-75,36-43,FL,Purchase,Investment,Condo,ServicerC,Current,0,0,0,0,Low,2020-09-01,PRIMARY,Incomplete,1,1,0,1,Current,0,
LN0000935,1,2022-06,2022-05,1,359,159253,158981.73,5.5,Fair,60-75,28-36,OH,Refinance,PrimaryResidence,Condo,ServicerB,Current,0,0,0,0,Low,2022-06-01,PRIMARY,Complete,0,0,0,1,Current,0,
LN0004021,16,2021-10,2020-06,16,344,299807,293708.0,4.12,Excellent,,36-43,CA,CashOut,PrimaryResidence,MultiUnit,ServicerC,30DPD,35,0,0,0,Low,2021-10-01,PRIMARY,Complete,1,1,0,0,60DPD,0,
LN0000538,13,2021-01,2019-12,13,347,148700,146075.94,4.22,Excellent,75-90,36-43,AZ,Purchase,PrimaryResidence,SingleFamily,ServicerB,Current,0,0,0,0,Low,2021-01-01,PRIMARY,Complete,0,0,0,1,Current,0,
LN0001882,12,2023-08,2022-08,12,348,588222,582256.67,5.43,Fair,,36-43,FL,Purchase,PrimaryResidence,MultiUnit,ServicerC,30DPD,35,0,0,0,Low,2023-08-01,PRIMARY,Complete,0,0,0,0,Current,0,
LN0001213,16,2019-10,2018-06,16,344,107681,105647.13,4.8,Good,60-75,28-36,OH,Refinance,SecondHome,SingleFamily,ServicerC,30DPD,35,0,0,0,Low,2019-10-01,PRIMARY,Pending,0,0,0,1,Current,0,
LN0001029,4,2021-08,2021-04,4,356,513520,512662.61,5.32,Fair,>90,28-36,WA,Refinance,PrimaryResidence,Condo,ServicerB,90DPD,95,0,0,0,Medium,2021-08-01,PRIMARY,Complete,1,1,1,0,Default,0,
LN0003770,11,2022-04,2021-05,11,349,196289,0.0,5.06,Fair,,28-36,NY,Purchase,PrimaryResidence,MultiUnit,ServicerA,Prepaid,0,0,1,0,Low,2022-04-01,PRIMARY,Pending,0,0,0,0,Prepaid,0,
LN0003081,13,2021-02,2020-01,13,347,453270,444639.48,4.87,Excellent,60-75,28-36,AZ,Purchase,PrimaryResidence,Condo,ServicerB,Current,0,0,0,0,Low,2021-02-01,PRIMARY,Incomplete,0,0,0,0,Current,0,
LN0001908,11,2023-01,2022-02,11,349,507819,503460.34,3.99,Excellent,75-90,36-43,GA,Purchase,PrimaryResidence,MultiUnit,ServicerC,30DPD,35,0,0,0,Low,2023-01-01,PRIMARY,Complete,1,1,0,0,Current,0,
LN0002160,11,2022-02,2021-03,11,349,127973,126104.52,4.16,Excellent,,>43,NY,Refinance,SecondHome,SingleFamily,ServicerC,Current,0,0,0,0,Low,2022-02-01,PRIMARY,Complete,0,1,0,0,Current,0,
LN0001490,12,2019-08,2018-08,12,348,336003,332050.11,4.22,Good,>90,36-43,OH,Purchase,PrimaryResidence,Townhouse,ServicerC,60DPD,65,0,0,0,Medium,2019-08-01,PRIMARY,Pending,1,1,1,0,Default,0,
LN0001048,7,2021-03,2020-08,7,353,176121,0.0,4.97,Fair,<=60,28-36,IL,Refinance,PrimaryResidence,SingleFamily,ServicerA,Prepaid,0,0,1,0,,2021-03-01,PRIMARY,Complete,0,0,0,0,Prepaid,0,
LN0004689,4,2022-09,2022-05,4,356,69841,69349.25,5.8,Poor,<=60,36-43,OH,Purchase,PrimaryResidence,MultiUnit,ServicerD,Current,0,0,0,0,Low,2022-09-01,PRIMARY,,1,1,0,0,Current,0,
LN0000809,14,2023-04,2022-02,14,346,416581,409057.73,5.17,Good,<=60,<=28,OH,Purchase,PrimaryResidence,SingleFamily,ServicerB,Current,0,0,0,0,Low,2023-04-01,PRIMARY,Complete,0,0,0,1,Current,0,
LN0002392,3,2021-11,2021-08,3,357,278650,277305.26,4.99,Fair,<=60,28-36,CA,Refinance,Investment,SingleFamily,ServicerB,Current,0,0,0,0,Low,2021-11-01,PRIMARY,Complete,0,0,0,0,Current,0,
LN0000222,6,2019-01,2018-07,6,354,180962,179607.53,4.37,Good,75-90,36-43,TX,Purchase,PrimaryResidence,SingleFamily,ServicerD,Current,0,0,0,0,Low,2019-01-01,PRIMARY,Pending,0,0,0,0,Current,0,
LN0001015,4,2023-03,2022-11,4,356,163986,163175.58,5.2,Good,<=60,>43,NV,Purchase,PrimaryResidence,SingleFamily,ServicerD,Current,0,0,0,0,Low,2023-03-01,PRIMARY,Complete,1,1,0,0,30DPD,0,
LN0000973,20,2024-01,2022-05,20,340,385616,374084.52,4.36,Excellent,60-75,>43,WA,CashOut,PrimaryResidence,SingleFamily,ServicerD,Current,0,0,0,0,Low,2024-01-01,PRIMARY,Incomplete,1,1,0,0,30DPD,0,
LN0000711,9,2023-09,2022-12,9,351,729062,726657.28,5.21,Poor,75-90,36-43,TX,CashOut,PrimaryResidence,Townhouse,ServicerA,90DPD,95,0,0,0,Medium,2023-09-01,PRIMARY,Complete,1,1,1,0,90DPD,0,
LN0001156,5,2020-06,2020-01,5,355,221783,220187.08,4.04,Excellent,<=60,<=28,FL,CashOut,PrimaryResidence,Townhouse,ServicerC,Current,0,0,0,0,Low,2020-06-01,PRIMARY,Complete,0,0,0,0,Current,0,
LN0002097,13,2023-03,2022-02,13,347,271349,267008.82,4.94,Excellent,60-75,28-36,WA,Refinance,SecondHome,MultiUnit,ServicerA,60DPD,65,1,0,0,Medium,2023-03-01,PRIMARY,Complete,1,1,1,0,90DPD,0,
LN0001587,8,2023-03,2022-07,8,352,161099,159084.45,4.74,,<=60,36-43,CA,Purchase,PrimaryResidence,SingleFamily,ServicerC,Current,0,0,0,0,Low,2023-03-01,PRIMARY,Complete,0,0,0,0,Current,0,
LN0004144,4,2019-05,2019-01,4,356,155815,154884.2,4.35,,75-90,36-43,FL,Refinance,SecondHome,MultiUnit,ServicerB,Current,0,0,0,0,Low,2019-05-01,PRIMARY,Incomplete,1,1,1,0,60DPD,0,
LN0002042,14,2021-05,2020-03,14,346,234933,229958.28,5.1,Fair,<=60,36-43,CA,Purchase,PrimaryResidence,SingleFamily,ServicerB,Current,0,0,0,0,Low,2021-05-01,PRIMARY,Complete,1,1,1,0,Current,0,
LN0003146,20,2023-09,2030-01,20,340,479686,470096.61,5.3,Fair,75-90,<=28,NY,Refinance,PrimaryResidence,SingleFamily,ServicerB,30DPD,35,0,0,0,Low,2023-09-01,PRIMARY,Waived,1,1,0,0,60DPD,0,
LN0003358,5,2019-02,2018-09,5,355,235722,233849.74,4.88,Good,<=60,<=28,TX,Purchase,PrimaryResidence,SingleFamily,ServicerC,Current,0,0,0,0,Low,2019-02-01,PRIMARY,Incomplete,0,1,0,0,Current,0,
LN0002127,11,2022-04,2021-05,11,349,88440,87529.61,4.22,Good,60-75,28-36,OH,Purchase,PrimaryResidence,SingleFamily,ServicerD,Current,0,0,0,0,Low,2022-04-01,PRIMARY,Incomplete,0,0,0,0,Current,0,
LN0000967,6,2023-06,2022-12,6,354,140473,139942.48,6.46,Poor,75-90,28-36,NY,Purchase,PrimaryResidence,SingleFamily,ServicerC,90DPD,95,0,0,0,Medium,2023-06-01,PRIMARY,Incomplete,1,1,1,0,Default,0,
LN0002458,7,2020-09,2020-02,7,353,163846,162629.76,4.3,,75-90,28-36,IL,Purchase,PrimaryResidence,Condo,ServicerB,Current,0,0,0,0,Low,2020-09-01,PRIMARY,Complete,1,1,0,0,Current,0,
LN0001413,1,2022-01,2021-12,1,359,236243,235875.0,4.71,Fair,60-75,36-43,GA,Purchase,PrimaryResidence,Condo,ServicerA,Current,0,0,0,0,Low,2022-01-01,PRIMARY,Complete,0,0,1,0,Current,0,
LN0002338,22,2021-02,2019-04,22,338,224009,218838.36,4.06,,60-75,28-36,TX,Refinance,PrimaryResidence,SingleFamily,ServicerD,Current,0,0,0,0,Low,2021-02-01,PRIMARY,Complete,0,0,0,1,Current,0,
LN0000196,23,2023-07,2021-08,23,337,440177,0.0,4.53,Excellent,>90,>43,IL,Purchase,Investment,SingleFamily,ServicerD,Prepaid,0,0,1,0,Low,2023-07-01,PRIMARY,Complete,0,0,0,0,Prepaid,0,
LN0003458,4,2019-06,2019-02,4,356,311512,310981.97,5.49,Poor,>90,36-43,TX,Refinance,PrimaryResidence,SingleFamily,ServicerD,Default,120,0,0,1,High,2019-06-01,PRIMARY,,0,0,0,0,Default,0,
LN0001858,16,2020-02,2018-10,16,344,216401,211150.27,4.48,Good,60-75,28-36,GA,Refinance,Investment,SingleFamily,ServicerB,Current,0,0,0,0,Low,2020-02-01,PRIMARY,Pending,0,0,0,0,Current,0,
LN0000850,12,2019-07,2018-07,12,348,417080,410784.6,5.36,Poor,75-90,28-36,OH,CashOut,PrimaryResidence,MultiUnit,ServicerC,Current,0,0,0,0,Low,2019-07-01,PRIMARY,Pending,0,0,0,1,Current,0,
LN0003053,10,2022-01,2021-03,10,350,147652,146415.24,5.35,Fair,>90,<=28,GA,Refinance,PrimaryResidence,SingleFamily,ServicerA,60DPD,65,0,0,0,Medium,2022-01-01,PRIMARY,Complete,1,1,0,0,90DPD,0,
LN0002134,6,2022-04,2021-10,6,354,391211,387601.69,6.24,Poor,60-75,36-43,NV,CashOut,PrimaryResidence,Condo,ServicerC,30DPD,35,0,0,0,Low,2022-04-01,PRIMARY,Complete,1,1,1,0,60DPD,0,
LN0003189,14,2023-08,2022-06,14,346,170488,167312.2,4.68,Excellent,75-90,<=28,IL,Purchase,Investment,SingleFamily,ServicerB,Closed,0,0,0,0,Low,2023-08-01,PRIMARY,Complete,0,0,0,0,Closed,0,
LN0001612,4,2022-11,2022-07,4,356,618527,614836.45,4.34,Fair,60-75,28-36,FL,Refinance,Investment,MultiUnit,ServicerA,Current,0,0,0,0,,2022-11-01,PRIMARY,Complete,0,0,0,1,Current,0,
LN0000719,15,2020-02,2018-11,15,345,150797,149095.09,5.01,Fair,<=60,<=28,NV,Purchase,SecondHome,Townhouse,ServicerB,Closed,0,0,0,0,Low,2020-02-01,PRIMARY,Complete,0,0,0,0,Closed,0,
LN0002657,2,2022-01,2021-11,2,358,123132,122778.44,4.02,Good,,<=28,GA,CashOut,SecondHome,SingleFamily,ServicerB,Current,0,0,0,0,Low,2022-01-01,PRIMARY,Complete,1,1,0,1,30DPD,0,
LN0003094,7,2021-06,2020-11,7,353,131504,130641.37,5.16,Poor,>90,36-43,NV,Purchase,PrimaryResidence,SingleFamily,ServicerD,30DPD,35,0,0,0,Low,2021-06-01,PRIMARY,Pending,1,1,1,0,Current,0,
LN0001823,10,2023-03,2022-05,10,350,89200,87942.41,3.87,Good,60-75,36-43,FL,Purchase,PrimaryResidence,SingleFamily,ServicerB,Current,0,0,0,0,Low,2023-03-01,PRIMARY,Pending,0,0,0,1,Current,0,
LN0004108,5,2018-07,2018-02,5,355,209009,207322.16,5.02,,60-75,<=28,NV,Purchase,PrimaryResidence,SingleFamily,ServicerA,Current,0,0,0,0,Low,2018-07-01,PRIMARY,Complete,1,1,1,0,30DPD,0,
LN0003618,8,2021-03,2020-07,8,352,265365,262762.03,3.82,Excellent,75-90,>43,NV,Refinance,PrimaryResidence,Condo,ServicerB,Current,0,0,0,0,Low,2021-03-01,PRIMARY,Waived,0,0,1,0,Current,0,
LN0002221,15,2021-02,2019-11,15,345,214878,211174.74,4.76,Good,60-75,36-43,AZ,Refinance,PrimaryResidence,SingleFamily,ServicerA,30DPD,35,0,0,0,Low,2021-02-01,PRIMARY,Incomplete,1,1,0,0,30DPD,0,
LN0002767,19,2021-11,2020-04,19,341,268159,260708.33,5.13,Good,75-90,<=28,IL,Refinance,PrimaryResidence,SingleFamily,ServicerB,Current,0,0,0,0,Low,2021-11-01,PRIMARY,Complete,0,0,0,1,Current,0,
LN0000733,4,2021-05,2021-01,4,356,288951,287237.11,4.29,Excellent,75-90,36-43,CA,Refinance,Investment,MultiUnit,ServicerC,Current,0,0,0,0,Low,2021-05-01,PRIMARY,Pending,1,1,0,0,Current,0,
LN0004156,6,2019-03,2018-09,6,354,333127,330163.13,4.29,Excellent,>90,36-43,NV,Purchase,PrimaryResidence,SingleFamily,ServicerA,Current,0,0,0,0,Low,2019-03-01,PRIMARY,Pending,0,0,1,0,Current,0,
LN0002119,3,2021-03,2020-12,3,357,367079,365331.65,4.87,Excellent,60-75,<=28,FL,Refinance,PrimaryResidence,Condo,ServicerA,Current,0,0,0,0,Low,2021-03-01,PRIMARY,Incomplete,0,0,0,1,Prepaid,0,
LN0000696,2,2019-04,2019-02,2,358,518862,517303.05,4.4,Good,60-75,<=28,IL,Purchase,SecondHome,SingleFamily,ServicerD,Current,0,0,0,0,Low,2019-04-01,PRIMARY,Complete,0,0,0,1,Current,0,
LN0003865,2,2020-01,2019-11,2,358,221214,220457.05,5.54,Poor,<=60,<=28,NY,Refinance,PrimaryResidence,SingleFamily,ServicerC,Current,0,0,0,0,Low,2020-01-01,PRIMARY,Complete,0,1,0,1,Current,0,
LN0004384,6,2023-02,2022-08,6,354,174752,173016.97,5.24,Good,>90,<=28,FL,Purchase,PrimaryResidence,SingleFamily,ServicerC,Current,0,0,0,0,Low,2023-02-01,PRIMARY,Waived,0,0,0,0,Current,0,
LN0001497,8,2019-03,2018-07,8,352,144283,143280.29,5.68,Poor,60-75,<=28,FL,Refinance,PrimaryResidence,Condo,ServicerA,60DPD,65,0,0,0,Medium,2019-03-01,PRIMARY,Complete,1,1,0,0,90DPD,0,
LN0002287,7,2019-11,2019-04,7,353,532227,527867.85,5.15,Poor,75-90,28-36,WA,Purchase,SecondHome,SingleFamily,ServicerA,Current,0,0,0,0,Low,2019-11-01,PRIMARY,Complete,1,1,0,1,30DPD,0,
LN0002188,3,2018-05,2018-02,3,357,190313,189481.39,4.14,Good,60-75,<=28,NV,Purchase,PrimaryResidence,Condo,ServicerB,Current,0,0,0,0,Low,2018-05-01,PRIMARY,Waived,0,0,0,1,Current,0,
LN0004960,1,2021-04,2021-03,1,359,254173,253746.72,5.36,Fair,60-75,28-36,AZ,Purchase,PrimaryResidence,SingleFamily,ServicerC,Current,0,0,0,0,Low,2021-04-01,PRIMARY,Complete,0,1,0,0,Current,0,
LN0002933,4,2020-07,2020-03,4,356,133722,132910.85,4.48,Good,<=60,28-36,FL,Purchase,PrimaryResidence,Condo,ServicerA,Current,0,0,0,0,Low,2020-07-01,PRIMARY,Complete,0,1,0,0,Current,0,
LN0000474,5,2019-05,2018-12,5,355,235091,234428.11,3.87,Excellent,60-75,36-43,TX,Purchase,PrimaryResidence,SingleFamily,ServicerA,Default,120,0,0,1,High,2019-05-01,PRIMARY,Pending,0,0,0,0,Default,1,DocumentGap
LN0004879,16,2020-04,2018-12,16,344,314202,307053.84,3.94,Good,<=60,<=28,WA,CashOut,PrimaryResidence,SingleFamily,ServicerD,Current,0,0,0,0,Low,2020-04-01,PRIMARY,Complete,0,0,0,0,Current,0,
LN0000790,21,2024-01,2022-04,21,339,103286,100358.7,4.34,Fair,60-75,<=28,TX,CashOut,PrimaryResidence,Condo,ServicerC,Current,0,0,0,0,Low,2024-01-01,PRIMARY,,0,0,0,1,Current,0,
LN0001251,7,2020-05,2019-10,7,353,91475,90624.99,4.66,,75-90,28-36,OH,Refinance,PrimaryResidence,SingleFamily,ServicerD,Current,0,0,0,0,Low,2020-05-01,PRIMARY,Complete,0,0,0,1,Current,0,
LN0000692,12,2022-07,2021-07,12,348,366365,361865.41,5.77,Poor,<=60,28-36,WA,Purchase,PrimaryResidence,MultiUnit,ServicerC,Default,120,0,0,1,High,2022-07-01,PRIMARY,Complete,0,0,0,0,Default,0,
LN0000593,4,2018-12,2018-08,4,356,130170,129957.73,5.11,Good,75-90,36-43,AZ,Purchase,PrimaryResidence,SingleFamily,ServicerB,Closed,0,0,0,0,Low,2018-12-01,PRIMARY,Complete,0,0,0,0,Closed,0,
LN0004840,12,2023-11,2022-11,12,348,56746,55976.05,4.43,Excellent,>90,<=28,CA,CashOut,PrimaryResidence,SingleFamily,ServicerC,Current,0,0,0,0,Low,2023-11-01,PRIMARY,Complete,0,0,0,0,Current,0,
LN0004677,3,2019-10,2019-07,3,357,420672,0.0,3.76,Excellent,75-90,28-36,NV,Refinance,PrimaryResidence,Condo,ServicerA,Prepaid,0,0,1,0,Low,2019-10-01,PRIMARY,Pending,0,0,0,1,Prepaid,0,
LN0004636,24,2020-08,2018-08,24,336,274596,265021.48,4.86,Excellent,<=60,36-43,OH,Refinance,PrimaryResidence,Townhouse,ServicerC,Current,0,0,0,0,Low,2020-08-01,PRIMARY,Pending,0,1,0,0,Current,0,
LN0004089,4,2018-10,2018-06,4,356,149190,148374.04,3.62,Excellent,60-75,28-36,FL,Refinance,PrimaryResidence,MultiUnit,ServicerB,Current,0,0,0,0,Low,2018-10-01,PRIMARY,,0,0,0,0,Current,0,
LN0003139,4,2020-10,2020-06,4,356,225068,223641.16,4.86,Fair,75-90,28-36,NV,Purchase,PrimaryResidence,SingleFamily,ServicerB,Current,0,0,0,0,Low,2020-10-01,PRIMARY,Complete,0,0,0,1,Prepaid,0,
LN0000706,23,2021-06,2019-07,23,337,126892,123133.63,5.19,Good,60-75,28-36,GA,Purchase,SecondHome,SingleFamily,ServicerD,Current,0,0,0,0,Low,2021-06-01,PRIMARY,Complete,0,1,0,0,Current,0,
LN0001646,14,2023-11,2022-09,14,346,96047,94076.67,4.19,Good,<=60,<=28,NV,Refinance,PrimaryResidence,Condo,ServicerA,Current,0,0,0,0,Low,2023-11-01,PRIMARY,Waived,0,0,0,0,Current,0,
LN0002236,1,2020-07,2020-06,1,359,203195,202839.26,5.75,Poor,75-90,>43,NY,Refinance,Investment,SingleFamily,ServicerD,Current,0,0,0,0,Low,2020-07-01,PRIMARY,Complete,1,1,0,0,30DPD,0,
LN0002183,14,2020-04,2019-02,14,346,178607,175815.13,4.74,Fair,75-90,>43,NY,Refinance,PrimaryResidence,MultiUnit,ServicerA,Default,120,0,0,1,High,2020-04-01,PRIMARY,Incomplete,0,0,0,0,Default,1,DocumentGap
LN0001435,2,2018-09,2018-07,2,358,386077,384888.09,4.61,Excellent,75-90,28-36,TX,Purchase,PrimaryResidence,SingleFamily,ServicerB,Current,0,0,0,0,Low,2018-09-01,PRIMARY,Incomplete,1,1,1,0,Current,0,
LN0000731,19,2019-09,2018-02,19,341,176173,170940.74,4.74,Good,60-75,28-36,CA,Purchase,PrimaryResidence,Condo,ServicerC,Current,0,0,0,0,Low,2019-09-01,PRIMARY,Complete,0,0,0,1,Current,0,
LN0004595,19,2024-05,2022-10,19,341,279329,272031.8,4.11,,,<=28,OH,Refinance,PrimaryResidence,Condo,ServicerA,Current,0,0,0,0,Low,2024-05-01,PRIMARY,Complete,0,0,0,0,Current,0,
LN0002374,6,2022-08,2022-02,6,354,329201,325980.04,5.11,Good,75-90,<=28,OH,Purchase,PrimaryResidence,Condo,ServicerD,Current,0,0,0,0,Low,2022-08-01,PRIMARY,Waived,1,1,0,0,30DPD,0,
LN0000269,25,2023-04,2021-03,25,335,99299,0.0,4.87,Excellent,>90,36-43,FL,Refinance,PrimaryResidence,SingleFamily,ServicerB,Prepaid,0,0,1,0,Low,2023-04-01,PRIMARY,Complete,0,0,0,0,Prepaid,0,
LN0003811,6,2022-03,2021-09,6,354,182840,181133.1,4.7,Good,75-90,<=28,WA,Purchase,SecondHome,SingleFamily,ServicerD,Current,0,0,0,0,Low,2022-03-01,PRIMARY,Complete,1,1,0,0,Current,0,
LN0003408,13,2021-02,2020-01,13,347,280733,275448.84,4.77,Good,75-90,36-43,TX,Refinance,PrimaryResidence,SingleFamily,ServicerD,Current,0,0,0,0,Low,2021-02-01,PRIMARY,Waived,1,1,0,1,Current,0,
LN0004766,5,2018-11,2018-06,5,355,130570,129513.81,5.04,Good,60-75,36-43,AZ,CashOut,SecondHome,Condo,ServicerD,Current,0,0,0,0,Low,2018-11-01,PRIMARY,Pending,0,0,0,0,Current,0,
LN0002374,11,2023-01,2022-02,11,349,329201,324906.39,5.11,Good,,<=28,OH,Purchase,PrimaryResidence,Condo,ServicerD,Current,0,0,0,0,Low,2023-01-01,PRIMARY,Incomplete,0,0,0,0,Current,0,
LN0000338,1,2022-01,2021-12,1,359,230135,229772.35,4.81,,75-90,>43,OH,Purchase,PrimaryResidence,SingleFamily,ServicerD,Current,0,0,0,0,Low,2022-01-01,PRIMARY,Complete,1,1,1,0,30DPD,0,
LN0001048,1,2020-09,2020-08,1,359,176121,175838.33,4.97,Fair,<=60,28-36,IL,Refinance,PrimaryResidence,SingleFamily,ServicerB,Current,0,0,0,0,Low,2020-09-01,PRIMARY,Complete,0,0,0,1,Current,0,
LN0003994,5,2020-09,2020-04,5,355,259621,257554.18,4.9,Good,60-75,28-36,GA,Purchase,PrimaryResidence,SingleFamily,ServicerB,Current,0,0,0,0,Low,2020-09-01,PRIMARY,,1,1,0,0,Current,0,
LN0001942,16,2023-10,2022-06,16,344,135708,133702.78,5.17,,60-75,28-36,GA,Refinance,PrimaryResidence,Townhouse,ServicerA,30DPD,35,0,0,0,Low,2023-10-01,PRIMARY,Incomplete,0,0,0,0,Current,0,
LN0004769,6,2019-12,2019-06,6,354,404059,400412.64,4.41,,75-90,<=28,NY,Refinance,Investment,MultiUnit,ServicerC,Current,0,0,0,0,Low,2019-12-01,PRIMARY,Waived,0,1,1,0,Current,0,
LN0004710,9,2022-04,2021-07,9,351,269511,266469.27,5.01,Good,75-90,36-43,NY,Refinance,PrimaryResidence,MultiUnit,ServicerC,Current,0,0,0,0,Low,2022-04-01,PRIMARY,Incomplete,0,0,0,0,Current,0,
LN0000514,7,2023-01,2022-06,7,353,270418,267727.12,5.26,Good,60-75,28-36,TX,Refinance,PrimaryResidence,MultiUnit,ServicerA,60DPD,65,0,0,0,Medium,2023-01-01,PRIMARY,Complete,1,1,1,0,60DPD,0,
LN0000327,17,2022-11,2021-06,17,343,103144,100988.87,5.7,Fair,75-90,<=28,WA,Refinance,PrimaryResidence,SingleFamily,ServicerA,30DPD,35,0,0,0,Low,2022-11-01,PRIMARY,Incomplete,0,1,0,1,Current,0,
LN0004767,5,2021-10,2021-05,5,355,170192,169681.85,4.38,Fair,60-75,<=28,NY,Purchase,PrimaryResidence,SingleFamily,ServicerD,Current,0,0,0,0,Low,2021-10-01,PRIMARY,Waived,1,1,0,0,30DPD,0,
LN0003397,9,2021-09,2020-12,9,351,231807,229273.51,4.73,Excellent,60-75,<=28,NV,CashOut,PrimaryResidence,SingleFamily,ServicerB,30DPD,35,0,0,0,Low,2021-09-01,PRIMARY,Pending,0,0,0,1,Current,0,
LN0002951,1,2018-11,2018-10,1,359,295807,295406.52,3.54,Excellent,75-90,28-36,NV,CashOut,PrimaryResidence,SingleFamily,ServicerB,Current,0,0,0,0,Low,2018-11-01,PRIMARY,Complete,0,0,0,1,Current,0,
LN0001153,14,2023-01,2021-11,14,346,115381,112987.33,4.92,Excellent,60-75,<=28,OH,Purchase,Investment,Townhouse,ServicerD,Current,0,0,0,0,Low,2023-01-01,PRIMARY,Complete,1,1,0,1,30DPD,0,
LN0002803,21,2023-11,2022-02,21,339,142619,138742.64,3.99,Excellent,60-75,<=28,GA,Refinance,PrimaryResidence,Condo,ServicerC,Current,0,0,0,0,Low,2023-11-01,PRIMARY,Incomplete,0,0,0,1,Current,0,
LN0004811,2,2022-05,2022-03,2,358,466746,465246.07,4.98,Good,60-75,>43,AZ,Refinance,PrimaryResidence,SingleFamily,ServicerA,Current,0,0,0,0,Low,2022-05-01,PRIMARY,Pending,0,0,0,0,Current,0,
LN0000587,14,2019-11,2018-09,14,346,232926,228490.96,4.87,Excellent,75-90,36-43,FL,Purchase,PrimaryResidence,Condo,ServicerD,Current,0,0,0,0,Low,2019-11-01,PRIMARY,Complete,1,1,0,0,Current,0,
LN0002358,19,2023-02,2021-07,19,341,245539,238542.28,4.85,Good,<=60,<=28,TX,Purchase,PrimaryResidence,Condo,ServicerD,Current,0,0,0,0,Low,2023-02-01,PRIMARY,,0,0,0,0,Current,0,
LN0002705,6,2020-04,2019-10,6,354,288868,286248.85,4.45,Fair,60-75,28-36,IL,CashOut,PrimaryResidence,Condo,ServicerC,Current,0,0,0,0,Low,2020-04-01,PRIMARY,Incomplete,0,0,0,0,Current,0,
