loan_id,original_balance,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,vintage
LN0004170,146339,Good,60-75,36-43,AZ,Refinance,SecondHome,MultiUnit,2018
LN0004171,306619,Poor,<=60,36-43,NV,Purchase,PrimaryResidence,MultiUnit,2018
LN0004172,188263,Fair,75-90,28-36,CA,Purchase,PrimaryResidence,SingleFamily,2021
LN0004173,227676,Poor,<=60,36-43,OH,CashOut,PrimaryResidence,SingleFamily,2020
LN0004174,174312,Good,<=60,28-36,FL,Purchase,PrimaryResidence,SingleFamily,2020
LN0004175,305067,Fair,>90,<=28,IL,CashOut,Investment,SingleFamily,2019
LN0004176,167098,Good,>90,28-36,IL,Purchase,PrimaryResidence,Condo,2021
LN0004177,149272,Fair,60-75,28-36,NV,Refinance,PrimaryResidence,Condo,2022
LN0004178,492215,Poor,60-75,36-43,WA,Purchase,Investment,Townhouse,2018
LN0004179,201731,Fair,75-90,28-36,FL,CashOut,PrimaryResidence,Townhouse,2018
LN0004180,141797,Poor,<=60,<=28,CA,Refinance,PrimaryResidence,SingleFamily,2021
LN0004181,94358,Fair,60-75,28-36,WA,Purchase,PrimaryResidence,Townhouse,2022
LN0004182,505240,Excellent,<=60,36-43,AZ,Purchase,Investment,MultiUnit,2019
LN0004183,150849,Fair,60-75,28-36,OH,Refinance,Investment,Condo,2021
LN0004184,557333,Good,>90,28-36,NV,Purchase,PrimaryResidence,SingleFamily,2022
LN0004185,242662,Poor,75-90,>43,CA,Purchase,PrimaryResidence,SingleFamily,2018
LN0004186,213510,Fair,>90,<=28,IL,CashOut,PrimaryResidence,SingleFamily,2018
LN0004187,216408,Excellent,75-90,28-36,GA,Refinance,PrimaryResidence,SingleFamily,2018
LN0004188,601977,Excellent,75-90,28-36,AZ,Purchase,PrimaryResidence,SingleFamily,2021
LN0004189,66429,Excellent,75-90,36-43,NY,Purchase,Investment,SingleFamily,2021
LN0004190,221277,Good,75-90,36-43,GA,Purchase,PrimaryResidence,SingleFamily,2018
LN0004191,174102,Excellent,60-75,<=28,FL,Refinance,PrimaryResidence,Condo,2018
LN0004192,178698,Fair,60-75,36-43,WA,Purchase,PrimaryResidence,SingleFamily,2021
LN0004193,214197,Good,60-75,36-43,OH,Purchase,PrimaryResidence,MultiUnit,2022
LN0004194,174010,Fair,60-75,>43,AZ,Purchase,PrimaryResidence,SingleFamily,2021
LN0004195,218396,Good,60-75,>43,IL,CashOut,PrimaryResidence,SingleFamily,2018
LN0004196,196459,Good,<=60,36-43,IL,Purchase,PrimaryResidence,SingleFamily,2019
LN0004197,103075,Excellent,75-90,<=28,AZ,Refinance,Investment,SingleFamily,2018
LN0004198,240549,Poor,60-75,28-36,WA,Purchase,PrimaryResidence,SingleFamily,2019
LN0004199,284368,Excellent,60-75,>43,NY,Refinance,PrimaryResidence,Condo,2020
LN0004200,151594,Excellent,60-75,28-36,FL,Purchase,PrimaryResidence,SingleFamily,2019
LN0004201,505826,Excellent,<=60,28-36,OH,CashOut,PrimaryResidence,SingleFamily,2021
LN0004202,387621,Fair,>90,>43,OH,CashOut,SecondHome,SingleFamily,2019
LN0004203,303147,Excellent,60-75,>43,WA,Purchase,PrimaryResidence,SingleFamily,2020
LN0004204,301314,Fair,60-75,36-43,TX,Purchase,PrimaryResidence,Townhouse,2021
LN0004205,201803,Fair,<=60,>43,TX,CashOut,PrimaryResidence,SingleFamily,2018
LN0004206,351753,Fair,75-90,<=28,FL,Purchase,SecondHome,SingleFamily,2018
LN0004207,435991,Excellent,75-90,36-43,CA,Refinance,SecondHome,Condo,2019
LN0004208,297750,Excellent,60-75,>43,IL,Refinance,PrimaryResidence,Condo,2018
LN0004209,149471,Good,60-75,<=28,IL,Purchase,SecondHome,SingleFamily,2018
LN0004210,194883,Excellent,75-90,<=28,NY,Purchase,SecondHome,Townhouse,2019
LN0004211,264827,Fair,>90,36-43,NV,Purchase,Investment,SingleFamily,2019
LN0004212,302208,Good,60-75,28-36,FL,Refinance,Investment,SingleFamily,2019
LN0004213,191235,Good,<=60,<=28,AZ,Purchase,PrimaryResidence,Condo,2018
LN0004214,149731,Excellent,<=60,28-36,TX,Refinance,PrimaryResidence,Townhouse,2018
LN0004215,438933,Good,<=60,28-36,GA,Refinance,PrimaryResidence,SingleFamily,2022
LN0004216,116289,Excellent,75-90,28-36,AZ,Refinance,SecondHome,SingleFamily,2021
LN0004217,124160,Fair,>90,>43,AZ,Purchase,Investment,Condo,2020
LN0004218,102378,Excellent,>90,36-43,WA,Purchase,PrimaryResidence,Condo,2018
LN0004219,124023,Poor,75-90,36-43,FL,Purchase,PrimaryResidence,SingleFamily,2019
LN0004220,370894,Fair,<=60,<=28,NY,Purchase,PrimaryResidence,Townhouse,2022
LN0004221,377156,Excellent,>90,28-36,IL,Purchase,PrimaryResidence,SingleFamily,2022
LN0004222,191563,Excellent,60-75,28-36,AZ,CashOut,PrimaryResidence,MultiUnit,2021
LN0004223,254780,Good,60-75,>43,NY,Purchase,PrimaryResidence,MultiUnit,2019
LN0004224,197747,Excellent,75-90,>43,AZ,Purchase,PrimaryResidence,SingleFamily,2020
LN0004225,109536,Excellent,<=60,28-36,NV,Refinance,PrimaryResidence,SingleFamily,2018
LN0004226,602626,Poor,75-90,>43,TX,Refinance,PrimaryResidence,SingleFamily,2022
LN0004227,395288,Fair,>90,<=28,NV,Purchase,PrimaryResidence,Condo,2018
LN0004228,237330,Excellent,75-90,28-36,WA,Purchase,SecondHome,SingleFamily,2021
LN0004229,129580,Good,75-90,36-43,GA,Purchase,PrimaryResidence,Condo,2019
LN0004230,177643,Good,60-75,28-36,NY,Purchase,PrimaryResidence,SingleFamily,2020
LN0004231,140615,Poor,<=60,>43,NY,Purchase,PrimaryResidence,SingleFamily,2022
LN0004232,208728,Excellent,75-90,<=28,WA,Purchase,PrimaryResidence,SingleFamily,2019
LN0004233,232108,Fair,75-90,36-43,TX,Refinance,PrimaryResidence,SingleFamily,2018
LN0004234,167617,Fair,>90,<=28,OH,CashOut,PrimaryResidence,SingleFamily,2021
LN0004235,96066,Excellent,<=60,<=28,GA,Purchase,Investment,Townhouse,2020
LN0004236,577249,Excellent,60-75,28-36,CA,Purchase,PrimaryResidence,Condo,2018
LN0004237,223857,Good,60-75,>43,FL,CashOut,PrimaryResidence,SingleFamily,2018
LN0004238,249770,Poor,75-90,28-36,WA,Refinance,Investment,Townhouse,2020
LN0004239,160941,Good,75-90,36-43,OH,Refinance,SecondHome,SingleFamily,2021
LN0004240,91034,Fair,>90,<=28,FL,CashOut,PrimaryResidence,Townhouse,2018
LN0004241,190679,Fair,60-75,<=28,AZ,Refinance,SecondHome,SingleFamily,2020
LN0004242,169124,Fair,60-75,<=28,WA,Refinance,PrimaryResidence,SingleFamily,2020
LN0004243,283443,Good,<=60,36-43,WA,Purchase,SecondHome,MultiUnit,2018
LN0004244,312712,Good,60-75,<=28,TX,CashOut,PrimaryResidence,SingleFamily,2021
LN0004245,291418,Fair,60-75,28-36,GA,Refinance,PrimaryResidence,MultiUnit,2021
LN0004246,325831,Good,75-90,36-43,AZ,Purchase,Investment,Condo,2018
LN0004247,489839,Poor,60-75,28-36,FL,Refinance,SecondHome,SingleFamily,2021
LN0004248,241572,Excellent,60-75,28-36,WA,Purchase,PrimaryResidence,SingleFamily,2019
LN0004249,344416,Excellent,75-90,<=28,CA,Refinance,PrimaryResidence,SingleFamily,2020
LN0004250,254467,Fair,75-90,28-36,FL,Purchase,SecondHome,SingleFamily,2022
LN0004251,76878,Good,60-75,36-43,CA,Refinance,PrimaryResidence,SingleFamily,2022
LN0004252,184008,Excellent,60-75,<=28,OH,Purchase,PrimaryResidence,SingleFamily,2019
LN0004253,128816,Excellent,75-90,36-43,NV,Refinance,PrimaryResidence,SingleFamily,2019
LN0004254,223176,Good,75-90,<=28,CA,Refinance,Investment,SingleFamily,2018
LN0004255,133852,Fair,75-90,>43,OH,Purchase,PrimaryResidence,SingleFamily,2022
LN0004256,269100,Excellent,60-75,>43,WA,Purchase,PrimaryResidence,SingleFamily,2019
LN0004257,324653,Excellent,60-75,<=28,OH,Purchase,PrimaryResidence,SingleFamily,2022
LN0004258,362864,Good,>90,28-36,WA,Refinance,PrimaryResidence,MultiUnit,2022
LN0004259,446694,Poor,60-75,28-36,NV,CashOut,PrimaryResidence,Condo,2020
LN0004260,85990,Good,60-75,36-43,CA,Purchase,PrimaryResidence,SingleFamily,2021
LN0004261,109152,Poor,>90,28-36,TX,Refinance,PrimaryResidence,Condo,2020
LN0004262,859329,Poor,<=60,36-43,FL,CashOut,Investment,SingleFamily,2020
LN0004263,329312,Good,75-90,<=28,OH,Refinance,PrimaryResidence,SingleFamily,2019
LN0004264,222398,Fair,>90,<=28,CA,Purchase,PrimaryResidence,SingleFamily,2022
LN0004265,201999,Fair,<=60,36-43,TX,Purchase,PrimaryResidence,SingleFamily,2018
LN0004266,193217,Good,75-90,36-43,OH,CashOut,Investment,MultiUnit,2021
LN0004267,75593,Good,60-75,36-43,IL,Purchase,PrimaryResidence,SingleFamily,2022
LN0004268,135108,Fair,>90,36-43,OH,Purchase,PrimaryResidence,Condo,2022
LN0004269,187977,Fair,>90,36-43,NY,Refinance,PrimaryResidence,SingleFamily,2021
LN0004270,138977,Fair,>90,28-36,CA,Purchase,PrimaryResidence,SingleFamily,2021
LN0004271,148365,Poor,<=60,>43,WA,Refinance,PrimaryResidence,SingleFamily,2022
LN0004272,714519,Good,75-90,36-43,TX,CashOut,PrimaryResidence,SingleFamily,2022
LN0004273,175285,Fair,>90,>43,IL,CashOut,SecondHome,SingleFamily,2019
LN0004274,228447,Poor,75-90,>43,AZ,Refinance,PrimaryResidence,SingleFamily,2021
LN0004275,224418,Excellent,75-90,28-36,TX,CashOut,SecondHome,SingleFamily,2020
LN0004276,266926,Excellent,<=60,36-43,FL,Refinance,Investment,Townhouse,2019
LN0004277,156585,Good,>90,36-43,NV,CashOut,PrimaryResidence,Condo,2022
LN0004278,370826,Poor,<=60,<=28,NY,CashOut,PrimaryResidence,MultiUnit,2018
LN0004279,248148,Good,60-75,36-43,NY,CashOut,PrimaryResidence,Townhouse,2018
LN0004280,104445,Fair,>90,28-36,GA,Purchase,PrimaryResidence,SingleFamily,2018
LN0004281,188385,Excellent,>90,28-36,TX,Purchase,PrimaryResidence,MultiUnit,2019
LN0004282,182394,Good,>90,<=28,CA,Purchase,PrimaryResidence,Townhouse,2020
LN0004283,178245,Fair,60-75,36-43,AZ,Refinance,PrimaryResidence,SingleFamily,2022
LN0004284,256439,Excellent,<=60,36-43,NV,CashOut,Investment,Condo,2022
LN0004285,273036,Poor,60-75,28-36,NV,CashOut,SecondHome,SingleFamily,2022
LN0004286,257384,Excellent,<=60,<=28,CA,CashOut,PrimaryResidence,SingleFamily,2021
LN0004287,235497,Poor,>90,28-36,WA,Refinance,SecondHome,SingleFamily,2020
LN0004288,207485,Excellent,75-90,<=28,AZ,Refinance,PrimaryResidence,SingleFamily,2021
LN0004289,67805,Poor,60-75,28-36,AZ,Purchase,SecondHome,SingleFamily,2019
LN0004290,293298,Fair,<=60,28-36,NY,Refinance,PrimaryResidence,Condo,2021
LN0004291,253768,Excellent,60-75,>43,IL,Purchase,PrimaryResidence,SingleFamily,2018
LN0004292,121493,Excellent,>90,28-36,TX,Refinance,PrimaryResidence,SingleFamily,2022
LN0004293,228728,Excellent,75-90,28-36,TX,Refinance,SecondHome,SingleFamily,2022
LN0004294,274846,Good,<=60,>43,NY,Purchase,SecondHome,Townhouse,2021
LN0004295,357047,Fair,<=60,28-36,FL,Refinance,Investment,MultiUnit,2018
LN0004296,256568,Good,60-75,>43,NV,Refinance,SecondHome,SingleFamily,2019
LN0004297,233468,Good,<=60,<=28,CA,Refinance,PrimaryResidence,MultiUnit,2021
LN0004298,319140,Good,>90,28-36,WA,Refinance,PrimaryResidence,MultiUnit,2020
LN0004299,170540,Good,75-90,<=28,WA,Purchase,PrimaryResidence,MultiUnit,2020
LN0004300,244263,Fair,<=60,28-36,CA,Refinance,PrimaryResidence,MultiUnit,2020
LN0004301,145720,Good,75-90,>43,IL,Purchase,PrimaryResidence,SingleFamily,2022
LN0004302,346330,Fair,60-75,36-43,NV,Purchase,PrimaryResidence,SingleFamily,2018
LN0004303,88889,Poor,60-75,36-43,TX,Purchase,PrimaryResidence,MultiUnit,2020
LN0004304,299050,Good,75-90,28-36,TX,Refinance,SecondHome,MultiUnit,2019
LN0004305,200557,Excellent,<=60,>43,TX,CashOut,PrimaryResidence,SingleFamily,2021
LN0004306,322124,Excellent,60-75,28-36,CA,Purchase,PrimaryResidence,SingleFamily,2019
LN0004307,134554,Good,75-90,28-36,AZ,Refinance,PrimaryResidence,SingleFamily,2019
LN0004308,207937,Good,>90,>43,CA,CashOut,PrimaryResidence,SingleFamily,2018
LN0004309,204907,Poor,60-75,28-36,FL,CashOut,PrimaryResidence,Condo,2022
LN0004310,246950,Fair,75-90,28-36,AZ,Purchase,PrimaryResidence,SingleFamily,2019
LN0004311,117738,Good,60-75,<=28,NV,Purchase,PrimaryResidence,SingleFamily,2022
LN0004312,273240,Fair,75-90,<=28,TX,Purchase,PrimaryResidence,SingleFamily,2022
LN0004313,78988,Good,60-75,36-43,NY,CashOut,PrimaryResidence,SingleFamily,2022
LN0004314,142354,Fair,75-90,28-36,TX,Purchase,Investment,SingleFamily,2019
LN0004315,91001,Excellent,<=60,>43,TX,Refinance,SecondHome,SingleFamily,2021
LN0004316,300772,Fair,>90,<=28,NV,CashOut,PrimaryResidence,SingleFamily,2022
LN0004317,242817,Poor,>90,36-43,NY,Purchase,PrimaryResidence,SingleFamily,2018
LN0004318,249700,Fair,60-75,36-43,GA,Refinance,PrimaryResidence,SingleFamily,2018
LN0004319,415232,Poor,75-90,36-43,TX,CashOut,PrimaryResidence,SingleFamily,2019
LN0004320,169741,Good,<=60,28-36,FL,Purchase,PrimaryResidence,SingleFamily,2022
LN0004321,269626,Fair,75-90,28-36,NY,Purchase,PrimaryResidence,Condo,2018
LN0004322,205460,Good,60-75,36-43,WA,Purchase,Investment,Condo,2021
LN0004323,190400,Fair,<=60,>43,NV,Refinance,PrimaryResidence,SingleFamily,2022
LN0004324,382052,Excellent,75-90,28-36,FL,Purchase,PrimaryResidence,Condo,2022
LN0004325,562946,Excellent,60-75,28-36,GA,Purchase,PrimaryResidence,SingleFamily,2020
LN0004326,160214,Good,60-75,36-43,IL,Purchase,PrimaryResidence,SingleFamily,2020
LN0004327,301600,Excellent,60-75,28-36,OH,Refinance,SecondHome,SingleFamily,2021
LN0004328,233178,Fair,<=60,<=28,NY,Refinance,PrimaryResidence,Condo,2021
LN0004329,234580,Fair,<=60,>43,IL,Refinance,PrimaryResidence,Condo,2021
LN0004330,224939,Poor,75-90,<=28,GA,Refinance,PrimaryResidence,Condo,2019
LN0004331,168292,Excellent,75-90,<=28,IL,CashOut,PrimaryResidence,Townhouse,2022
LN0004332,50000,Poor,<=60,36-43,OH,Refinance,PrimaryResidence,SingleFamily,2020
LN0004333,428225,Excellent,60-75,<=28,CA,Refinance,PrimaryResidence,Townhouse,2019
LN0004334,140453,Good,75-90,<=28,NY,Purchase,PrimaryResidence,Condo,2021
LN0004335,176172,Fair,75-90,<=28,TX,Purchase,PrimaryResidence,SingleFamily,2021
LN0004336,178056,Excellent,75-90,<=28,TX,Purchase,PrimaryResidence,SingleFamily,2018
LN0004337,134335,Excellent,60-75,28-36,CA,Refinance,PrimaryResidence,SingleFamily,2018
LN0004338,224161,Excellent,60-75,36-43,NY,CashOut,PrimaryResidence,SingleFamily,2018
LN0004339,194433,Good,75-90,28-36,FL,Purchase,PrimaryResidence,SingleFamily,2020
LN0004340,138930,Fair,60-75,28-36,OH,Purchase,PrimaryResidence,SingleFamily,2022
LN0004341,214196,Excellent,<=60,36-43,WA,Refinance,PrimaryResidence,SingleFamily,2019
LN0004342,195531,Excellent,<=60,28-36,OH,CashOut,Investment,SingleFamily,2018
LN0004343,316133,Good,75-90,28-36,AZ,Refinance,Investment,SingleFamily,2022
LN0004344,101702,Excellent,60-75,28-36,OH,Purchase,Investment,Townhouse,2021
LN0004345,132893,Fair,75-90,28-36,IL,Refinance,PrimaryResidence,SingleFamily,2020
LN0004346,285686,Poor,75-90,28-36,NV,Purchase,PrimaryResidence,Townhouse,2018
LN0004347,144369,Fair,60-75,<=28,NY,Refinance,PrimaryResidence,SingleFamily,2021
LN0004348,126538,Poor,75-90,>43,AZ,Refinance,Investment,SingleFamily,2019
LN0004349,147983,Good,75-90,>43,TX,Refinance,Investment,SingleFamily,2019
LN0004350,189001,Fair,<=60,>43,NV,Purchase,PrimaryResidence,SingleFamily,2019
LN0004351,189361,Excellent,75-90,<=28,NY,CashOut,PrimaryResidence,SingleFamily,2018
LN0004352,178978,Excellent,60-75,36-43,GA,Purchase,PrimaryResidence,SingleFamily,2020
LN0004353,118861,Fair,60-75,28-36,NY,Purchase,PrimaryResidence,MultiUnit,2021
LN0004354,292605,Excellent,75-90,<=28,FL,Refinance,PrimaryResidence,SingleFamily,2022
LN0004355,385813,Poor,75-90,>43,NY,Purchase,PrimaryResidence,SingleFamily,2021
LN0004356,76480,Fair,60-75,36-43,GA,Purchase,PrimaryResidence,SingleFamily,2022
LN0004357,91420,Poor,>90,<=28,TX,Purchase,SecondHome,Condo,2022
LN0004358,328216,Good,75-90,>43,TX,Purchase,SecondHome,Townhouse,2019
LN0004359,435782,Good,75-90,<=28,NV,Purchase,SecondHome,SingleFamily,2020
LN0004360,68556,Fair,<=60,28-36,CA,Refinance,PrimaryResidence,SingleFamily,2019
LN0004361,298856,Excellent,60-75,<=28,OH,Purchase,PrimaryResidence,Townhouse,2021
LN0004362,450872,Good,60-75,<=28,NY,CashOut,PrimaryResidence,Townhouse,2022
LN0004363,129158,Fair,75-90,>43,NY,Refinance,PrimaryResidence,Condo,2022
LN0004364,437938,Poor,60-75,28-36,NY,Refinance,Investment,Condo,2018
LN0004365,181861,Fair,75-90,28-36,NY,CashOut,PrimaryResidence,SingleFamily,2020
LN0004366,232656,Excellent,60-75,36-43,OH,Refinance,PrimaryResidence,SingleFamily,2018
LN0004367,138743,Good,75-90,>43,AZ,Purchase,PrimaryResidence,SingleFamily,2019
LN0004368,327916,Good,75-90,>43,NY,CashOut,PrimaryResidence,Condo,2020
LN0004369,301711,Excellent,75-90,>43,TX,Purchase,PrimaryResidence,MultiUnit,2021
LN0004370,470878,Good,75-90,>43,CA,Purchase,PrimaryResidence,SingleFamily,2021
LN0004371,408523,Good,>90,36-43,OH,Refinance,PrimaryResidence,SingleFamily,2022
LN0004372,197881,Excellent,<=60,28-36,NV,Purchase,PrimaryResidence,Condo,2019
LN0004373,940521,Good,75-90,>43,CA,Refinance,PrimaryResidence,SingleFamily,2020
LN0004374,390583,Excellent,>90,<=28,WA,CashOut,PrimaryResidence,Condo,2018
LN0004375,260473,Good,75-90,<=28,FL,Refinance,SecondHome,Condo,2018
LN0004376,120743,Excellent,60-75,28-36,FL,Purchase,PrimaryResidence,SingleFamily,2022
LN0004377,92501,Fair,>90,28-36,AZ,Purchase,PrimaryResidence,SingleFamily,2022
LN0004378,96518,Excellent,<=60,36-43,FL,Purchase,PrimaryResidence,SingleFamily,2022
LN0004379,124637,Poor,60-75,>43,NY,Purchase,PrimaryResidence,SingleFamily,2019
LN0004380,395794,Excellent,<=60,28-36,TX,Refinance,PrimaryResidence,SingleFamily,2021
LN0004381,253607,Good,60-75,28-36,NV,Refinance,PrimaryResidence,Condo,2019
LN0004382,146285,Good,60-75,28-36,NV,Refinance,Investment,SingleFamily,2021
LN0004383,185733,Excellent,60-75,36-43,NV,Refinance,PrimaryResidence,Condo,2020
LN0004384,174752,Good,>90,<=28,FL,Purchase,PrimaryResidence,SingleFamily,2022
LN0004385,296566,Fair,60-75,<=28,TX,Purchase,SecondHome,MultiUnit,2019
LN0004386,128104,Poor,60-75,36-43,NV,Refinance,PrimaryResidence,SingleFamily,2021
LN0004387,236769,Good,>90,28-36,GA,Purchase,PrimaryResidence,Condo,2021
LN0004388,230969,Excellent,75-90,28-36,FL,Purchase,PrimaryResidence,SingleFamily,2021
LN0004389,130035,Fair,60-75,28-36,CA,Refinance,PrimaryResidence,MultiUnit,2018
LN0004390,439768,Good,<=60,<=28,OH,Purchase,PrimaryResidence,SingleFamily,2020
LN0004391,171478,Excellent,75-90,36-43,AZ,Purchase,Investment,Townhouse,2020
LN0004392,121009,Fair,75-90,28-36,CA,Purchase,PrimaryResidence,SingleFamily,2019
LN0004393,304504,Good,75-90,28-36,IL,Purchase,PrimaryResidence,MultiUnit,2022
LN0004394,204280,Fair,60-75,>43,IL,Refinance,Investment,SingleFamily,2022
LN0004395,243826,Good,75-90,36-43,IL,Purchase,PrimaryResidence,SingleFamily,2018
LN0004396,109936,Good,75-90,<=28,NY,CashOut,PrimaryResidence,Condo,2021
LN0004397,298405,Excellent,75-90,36-43,NY,Purchase,Investment,SingleFamily,2022
LN0004398,589019,Fair,>90,<=28,NY,Purchase,PrimaryResidence,Condo,2019
LN0004399,105723,Excellent,75-90,<=28,NV,Purchase,SecondHome,SingleFamily,2021
LN0004400,237305,Fair,75-90,36-43,NV,CashOut,PrimaryResidence,Condo,2021
LN0004401,134234,Fair,75-90,<=28,TX,Refinance,PrimaryResidence,SingleFamily,2018
LN0004402,762839,Fair,75-90,28-36,OH,Refinance,Investment,SingleFamily,2022
LN0004403,369466,Excellent,60-75,>43,WA,CashOut,PrimaryResidence,Condo,2021
LN0004404,228903,Good,60-75,36-43,FL,Purchase,Investment,Condo,2019
LN0004405,107588,Good,75-90,>43,TX,Refinance,SecondHome,Condo,2019
LN0004406,121415,Good,75-90,>43,OH,Refinance,PrimaryResidence,Condo,2021
LN0004407,288698,Poor,60-75,28-36,NY,Refinance,Investment,SingleFamily,2022
LN0004408,100584,Good,<=60,36-43,TX,Purchase,Investment,MultiUnit,2018
LN0004409,102175,Poor,75-90,28-36,NV,CashOut,SecondHome,SingleFamily,2019
LN0004410,199668,Excellent,75-90,36-43,NV,Refinance,PrimaryResidence,SingleFamily,2021
LN0004411,212502,Good,60-75,28-36,IL,CashOut,PrimaryResidence,Condo,2018
LN0004412,240389,Excellent,60-75,<=28,IL,Purchase,PrimaryResidence,SingleFamily,2022
LN0004413,159569,Fair,60-75,<=28,IL,Purchase,PrimaryResidence,Townhouse,2019
LN0004414,314919,Excellent,>90,36-43,TX,Purchase,Investment,Townhouse,2022
LN0004415,129196,Good,>90,<=28,TX,CashOut,Investment,MultiUnit,2018
LN0004416,271936,Fair,75-90,28-36,FL,Purchase,PrimaryResidence,SingleFamily,2022
LN0004417,221252,Good,60-75,>43,NY,Refinance,PrimaryResidence,Condo,2018
LN0004418,268424,Excellent,75-90,36-43,TX,Purchase,Investment,SingleFamily,2021
LN0004419,358971,Excellent,60-75,28-36,CA,Purchase,PrimaryResidence,SingleFamily,2019
LN0004420,158313,Good,>90,<=28,NV,Purchase,PrimaryResidence,Condo,2020
LN0004421,142837,Good,<=60,>43,AZ,Refinance,PrimaryResidence,Condo,2018
LN0004422,85459,Excellent,<=60,28-36,NY,Purchase,PrimaryResidence,SingleFamily,2021
LN0004423,72438,Fair,75-90,28-36,GA,Refinance,Investment,MultiUnit,2021
LN0004424,182045,Excellent,60-75,>43,TX,Refinance,PrimaryResidence,MultiUnit,2019
LN0004425,188384,Good,75-90,<=28,NV,CashOut,PrimaryResidence,SingleFamily,2020
LN0004426,115492,Good,75-90,28-36,AZ,Refinance,SecondHome,SingleFamily,2020
LN0004427,128598,Excellent,<=60,<=28,TX,Refinance,SecondHome,MultiUnit,2021
LN0004428,425800,Excellent,60-75,<=28,FL,Refinance,Investment,SingleFamily,2020
LN0004429,308019,Excellent,75-90,28-36,NY,Purchase,SecondHome,SingleFamily,2018
LN0004430,105788,Excellent,75-90,36-43,CA,Refinance,PrimaryResidence,SingleFamily,2020
LN0004431,159344,Good,60-75,28-36,NY,CashOut,Investment,MultiUnit,2019
LN0004432,243531,Poor,60-75,36-43,GA,Purchase,PrimaryResidence,Condo,2020
LN0004433,145331,Fair,75-90,36-43,OH,Purchase,PrimaryResidence,Condo,2019
LN0004434,132674,Good,60-75,>43,CA,Refinance,PrimaryResidence,MultiUnit,2019
LN0004435,167858,Good,75-90,<=28,NY,Refinance,PrimaryResidence,Condo,2019
LN0004436,342946,Good,75-90,36-43,AZ,Purchase,PrimaryResidence,Condo,2019
LN0004437,358864,Fair,60-75,<=28,AZ,CashOut,Investment,SingleFamily,2021
LN0004438,137623,Excellent,75-90,36-43,WA,Purchase,PrimaryResidence,SingleFamily,2019
LN0004439,250264,Good,60-75,28-36,OH,Purchase,PrimaryResidence,SingleFamily,2021
LN0004440,198152,Good,<=60,36-43,FL,CashOut,Investment,SingleFamily,2020
LN0004441,120076,Excellent,75-90,<=28,AZ,Purchase,SecondHome,SingleFamily,2021
LN0004442,171349,Good,>90,36-43,IL,Refinance,SecondHome,SingleFamily,2018
LN0004443,105649,Poor,75-90,<=28,GA,CashOut,PrimaryResidence,SingleFamily,2019
LN0004444,355587,Poor,60-75,<=28,FL,Purchase,PrimaryResidence,SingleFamily,2022
